,index,city,coordinates,graffiti
5256,5256,El Paso," (31.858959, -106.441006)",0
5257,5257,El Paso," (31.859076, -106.427926)",0
5258,5258,El Paso," (31.859276, -106.436789)",0
5259,5259,El Paso," (31.859539, -106.413029)",0
5260,5260,El Paso," (31.859561, -106.435242)",0
5261,5261,El Paso," (31.859562, -106.41657)",0
5262,5262,El Paso," (31.859568, -106.435837)",0
5263,5263,El Paso," (31.859633, -106.42408)",0
5264,5264,El Paso," (31.859815, -106.418105)",0
5265,5265,El Paso," (31.859893, -106.429835)",0
5266,5266,El Paso," (31.859911, -106.418943)",0
5267,5267,El Paso," (31.86028, -106.450947)",0
5268,5268,El Paso," (31.860282, -106.4148)",0
5269,5269,El Paso," (31.860353, -106.447037)",0
5270,5270,El Paso," (31.860635, -106.432194)",0
5271,5271,El Paso," (31.86084, -106.411902)",0
5272,5272,El Paso," (31.860905, -106.412525)",0
5273,5273,El Paso," (31.86094, -106.437799)",0
5274,5274,El Paso," (31.861007, -106.434103)",0
5275,5275,El Paso," (31.861013, -106.445288)",0
5276,5276,El Paso," (31.861023, -106.44109)",0
5277,5277,El Paso," (31.861192, -106.417793)",0
5278,5278,El Paso," (31.86152, -106.422652)",0
5279,5279,El Paso," (31.86163, -106.433597)",0
5280,5280,El Paso," (31.861722, -106.452245)",0
5281,5281,El Paso," (31.861758, -106.454961)",0
5282,5282,El Paso," (31.861768, -106.44649)",0
5283,5283,El Paso," (31.861814, -106.427805)",0
5284,5284,El Paso," (31.862224, -106.413705)",0
5285,5285,El Paso," (31.862269, -106.411669)",0
5286,5286,El Paso," (31.862303, -106.435391)",0
5287,5287,El Paso," (31.862508, -106.431184)",0
5288,5288,El Paso," (31.862669, -106.448321)",0
5289,5289,El Paso," (31.862732, -106.454913)",0
5290,5290,El Paso," (31.86284, -106.442334)",0
5291,5291,El Paso," (31.862899, -106.43443)",0
5292,5292,El Paso," (31.863154, -106.424594)",0
5293,5293,El Paso," (31.863261, -106.423967)",0
5294,5294,El Paso," (31.863432, -106.418469)",0
5295,5295,El Paso," (31.863556, -106.45205)",0
5296,5296,El Paso," (31.863691, -106.448224)",0
5297,5297,El Paso," (31.863748, -106.452563)",0
5298,5298,El Paso," (31.863765, -106.444975)",0
5299,5299,El Paso," (31.864011, -106.435941)",0
5300,5300,El Paso," (31.864181, -106.443762)",0
5301,5301,El Paso," (31.864423, -106.449912)",0
5302,5302,El Paso," (31.864744, -106.44548)",0
5303,5303,El Paso," (31.864792, -106.419205)",0
5304,5304,El Paso," (31.864826, -106.418312)",0
5305,5305,El Paso," (31.864896, -106.421198)",0
5306,5306,El Paso," (31.864933, -106.416458)",0
5307,5307,El Paso," (31.865102, -106.429791)",0
5308,5308,El Paso," (31.865359, -106.409253)",0
5309,5309,El Paso," (31.865554, -106.44034)",0
5310,5310,El Paso," (31.866174, -106.415934)",0
5311,5311,El Paso," (31.866206, -106.450294)",0
5312,5312,El Paso," (31.866735, -106.446662)",0
5313,5313,El Paso," (31.866857, -106.412872)",0
5314,5314,El Paso," (31.867114, -106.444298)",0
5315,5315,El Paso," (31.867147, -106.439259)",0
5316,5316,El Paso," (31.867171, -106.428904)",0
5317,5317,El Paso," (31.867364, -106.452847)",0
5318,5318,El Paso," (31.867577, -106.439843)",0
5319,5319,El Paso," (31.867618, -106.441744)",0
5320,5320,El Paso," (31.867667, -106.431725)",0
5321,5321,El Paso," (31.867703, -106.447483)",0
5322,5322,El Paso," (31.868059, -106.448251)",0
5323,5323,El Paso," (31.868067, -106.449387)",0
5324,5324,El Paso," (31.868223, -106.431062)",0
5325,5325,El Paso," (31.868231, -106.417802)",0
5326,5326,El Paso," (31.868238, -106.453887)",0
5327,5327,El Paso," (31.868391, -106.429272)",0
5328,5328,El Paso," (31.868567, -106.417682)",0
5329,5329,El Paso," (31.868766, -106.425129)",0
5330,5330,El Paso," (31.86886, -106.454606)",0
5331,5331,El Paso," (31.868964, -106.415765)",0
5332,5332,El Paso," (31.869338, -106.435232)",0
5333,5333,El Paso," (31.869361, -106.423724)",0
5334,5334,El Paso," (31.869375, -106.423142)",0
5335,5335,El Paso," (31.869542, -106.425366)",0
5336,5336,El Paso," (31.869558, -106.450779)",0
5337,5337,El Paso," (31.869728, -106.447352)",0
5338,5338,El Paso," (31.869778, -106.427018)",0
5339,5339,El Paso," (31.8701, -106.419342)",0
5340,5340,El Paso," (31.870129, -106.453189)",0
5341,5341,El Paso," (31.870167, -106.411544)",0
5342,5342,El Paso," (31.870183, -106.434701)",0
5343,5343,El Paso," (31.87063, -106.434152)",0
5344,5344,El Paso," (31.870743, -106.413631)",0
5345,5345,El Paso," (31.870921, -106.408188)",0
5346,5346,El Paso," (31.871076, -106.434781)",0
5347,5347,El Paso," (31.871316, -106.41008)",0
5348,5348,El Paso," (31.871413, -106.417386)",0
5349,5349,El Paso," (31.871459, -106.4245)",0
5350,5350,El Paso," (31.871482, -106.425298)",0
5351,5351,El Paso," (31.871485, -106.412768)",0
5352,5352,El Paso," (31.871547, -106.425545)",0
5353,5353,El Paso," (31.871586, -106.425024)",0
5354,5354,El Paso," (31.871613, -106.421804)",0
5355,5355,El Paso," (31.871657, -106.417477)",0
5356,5356,El Paso," (31.871659, -106.409267)",0
5357,5357,El Paso," (31.871828, -106.412954)",0
5358,5358,El Paso," (31.872004, -106.433016)",0
5359,5359,El Paso," (31.872193, -106.418997)",0
5360,5360,El Paso," (31.872287, -106.411942)",0
5361,5361,El Paso," (31.872356, -106.415792)",0
5362,5362,El Paso," (31.872573, -106.406969)",0
5363,5363,El Paso," (31.872689, -106.414353)",0
5364,5364,El Paso," (31.87269, -106.419026)",0
5365,5365,El Paso," (31.872891, -106.407519)",0
5366,5366,El Paso," (31.872931, -106.416415)",0
5367,5367,El Paso," (31.873045, -106.405996)",0
5368,5368,El Paso," (31.873131, -106.415184)",0
5369,5369,El Paso," (31.873156, -106.416844)",0
5370,5370,El Paso," (31.873295, -106.43759)",0
5371,5371,El Paso," (31.873312, -106.440111)",0
5372,5372,El Paso," (31.873438, -106.421923)",0
5373,5373,El Paso," (31.873515, -106.435274)",0
5374,5374,El Paso," (31.873524, -106.427907)",0
5375,5375,El Paso," (31.873574, -106.422681)",0
5376,5376,El Paso," (31.874025, -106.425957)",0
5377,5377,El Paso," (31.874068, -106.415498)",0
5378,5378,El Paso," (31.874149, -106.412642)",0
5379,5379,El Paso," (31.874163, -106.435521)",0
5380,5380,El Paso," (31.874194, -106.439696)",0
5381,5381,El Paso," (31.874204, -106.421644)",0
5382,5382,El Paso," (31.874296, -106.408313)",0
5383,5383,El Paso," (31.874422, -106.410794)",0
5384,5384,El Paso," (31.874559, -106.406674)",0
5385,5385,El Paso," (31.874683, -106.41703)",0
5386,5386,El Paso," (31.874807, -106.434448)",0
5387,5387,El Paso," (31.874833, -106.408154)",0
5388,5388,El Paso," (31.874907, -106.416409)",0
5389,5389,Fort Worth," (32.755036, -97.36955)",0
5390,5390,Fort Worth," (32.75524, -97.372078)",0
5391,5391,Fort Worth," (32.755392, -97.35591)",0
5392,5392,Fort Worth," (32.755397, -97.32998)",0
5393,5393,Fort Worth," (32.755434, -97.359265)",0
5394,5394,Fort Worth," (32.755695, -97.370514)",0
5395,5395,Fort Worth," (32.755847, -97.353098)",0
5396,5396,Fort Worth," (32.756218, -97.334278)",0
5397,5397,Fort Worth," (32.756565, -97.329653)",0
5398,5398,Fort Worth," (32.756618, -97.336162)",0
5399,5399,Fort Worth," (32.756659, -97.357855)",0
5400,5400,Fort Worth," (32.756916, -97.35052)",0
5401,5401,Fort Worth," (32.756948, -97.328745)",0
5402,5402,Fort Worth," (32.75703, -97.352109)",0
5403,5403,Fort Worth," (32.757165, -97.327372)",0
5404,5404,Fort Worth," (32.757544, -97.353365)",0
5405,5405,Fort Worth," (32.757656, -97.373488)",0
5406,5406,Fort Worth," (32.757864, -97.354994)",0
5407,5407,Fort Worth," (32.757978, -97.364784)",0
5408,5408,Fort Worth," (32.758339, -97.337068)",0
5409,5409,Fort Worth," (32.758409, -97.348983)",0
5410,5410,Fort Worth," (32.75874, -97.325209)",0
5411,5411,Fort Worth," (32.758841, -97.369034)",0
5412,5412,Fort Worth," (32.758902, -97.351719)",0
5413,5413,Fort Worth," (32.759003, -97.346445)",0
5414,5414,Fort Worth," (32.759656, -97.32624)",0
5415,5415,Fort Worth," (32.759726, -97.344509)",0
5416,5416,Fort Worth," (32.760175, -97.370735)",0
5417,5417,Fort Worth," (32.760289, -97.360037)",0
5418,5418,Fort Worth," (32.760501, -97.371942)",0
5419,5419,Fort Worth," (32.76084, -97.354676)",0
5420,5420,Fort Worth," (32.76088, -97.370219)",0
5421,5421,Fort Worth," (32.760998, -97.372809)",0
5422,5422,Fort Worth," (32.761168, -97.328914)",0
5423,5423,Fort Worth," (32.761248, -97.352219)",0
5424,5424,Fort Worth," (32.761509, -97.34868)",0
5425,5425,Fort Worth," (32.761986, -97.374961)",0
5426,5426,Fort Worth," (32.762167, -97.356369)",0
5427,5427,Fort Worth," (32.762272, -97.372208)",0
5428,5428,Fort Worth," (32.762436, -97.356582)",0
5429,5429,Fort Worth," (32.76271, -97.372917)",0
5430,5430,Fort Worth," (32.762785, -97.35815)",0
5431,5431,Fort Worth," (32.762916, -97.325848)",0
5432,5432,Fort Worth," (32.763322, -97.355412)",0
5433,5433,Fort Worth," (32.76354, -97.371423)",0
5434,5434,Fort Worth," (32.763602, -97.355181)",0
5435,5435,Fort Worth," (32.763657, -97.372403)",0
5436,5436,Fort Worth," (32.763664, -97.325732)",0
5437,5437,Fort Worth," (32.7637, -97.358454)",0
5438,5438,Fort Worth," (32.763769, -97.350481)",0
5439,5439,Fort Worth," (32.764027, -97.327718)",0
5440,5440,Fort Worth," (32.764082, -97.340986)",0
5441,5441,Fort Worth," (32.764469, -97.32707)",0
5442,5442,Fort Worth," (32.764478, -97.372681)",0
5443,5443,Fort Worth," (32.764676, -97.351375)",0
5444,5444,Fort Worth," (32.764714, -97.374061)",0
5445,5445,Fort Worth," (32.76474, -97.356261)",0
5446,5446,Fort Worth," (32.76488, -97.32837)",0
5447,5447,Fort Worth," (32.764964, -97.37325)",0
5448,5448,Fort Worth," (32.765317, -97.340375)",0
5449,5449,Fort Worth," (32.765727, -97.338554)",0
5450,5450,Fort Worth," (32.76575, -97.371251)",0
5451,5451,Fort Worth," (32.765845, -97.356909)",0
5452,5452,Fort Worth," (32.765911, -97.332199)",0
5453,5453,Fort Worth," (32.765965, -97.373327)",0
5454,5454,Fort Worth," (32.766162, -97.360838)",0
5455,5455,Fort Worth," (32.766269, -97.340799)",0
5456,5456,Fort Worth," (32.76682, -97.360285)",0
5457,5457,Fort Worth," (32.766879, -97.341588)",0
5458,5458,Fort Worth," (32.767099, -97.372707)",0
5459,5459,Fort Worth," (32.767158, -97.327654)",0
5460,5460,Fort Worth," (32.767332, -97.33141)",0
5461,5461,Fort Worth," (32.767906, -97.351843)",0
5462,5462,Fort Worth," (32.767915, -97.363329)",0
5463,5463,Fort Worth," (32.768027, -97.331714)",0
5464,5464,Fort Worth," (32.768059, -97.335893)",0
5465,5465,Fort Worth," (32.768465, -97.359053)",0
5466,5466,Fort Worth," (32.768534, -97.374776)",0
5467,5467,Fort Worth," (32.768657, -97.350489)",0
5468,5468,Fort Worth," (32.768932, -97.372078)",0
5469,5469,Fort Worth," (32.769024, -97.340432)",0
5470,5470,Fort Worth," (32.769104, -97.356983)",0
5471,5471,Fort Worth," (32.769367, -97.326518)",0
5472,5472,Fort Worth," (32.769567, -97.363005)",0
5473,5473,Fort Worth," (32.769578, -97.374915)",0
5474,5474,Fort Worth," (32.769702, -97.361785)",0
5475,5475,Fort Worth," (32.76979, -97.364468)",0
5476,5476,Fort Worth," (32.770019, -97.356795)",0
5477,5477,Fort Worth," (32.770241, -97.352612)",0
5478,5478,Fort Worth," (32.770449, -97.35355)",0
5479,5479,Fort Worth," (32.770969, -97.336511)",0
5480,5480,Fort Worth," (32.771073, -97.35882)",0
5481,5481,Fort Worth," (32.771901, -97.325)",0
5482,5482,Fort Worth," (32.772028, -97.350722)",0
5483,5483,Fort Worth," (32.772124, -97.353437)",0
5484,5484,Fort Worth," (32.772134, -97.344649)",0
5485,5485,Fort Worth," (32.772186, -97.328756)",0
5486,5486,Fort Worth," (32.772251, -97.352171)",0
5487,5487,Fort Worth," (32.772376, -97.330418)",0
5488,5488,Fort Worth," (32.772532, -97.329795)",0
5489,5489,Fort Worth," (32.772588, -97.352928)",0
5490,5490,Fort Worth," (32.772719, -97.349476)",0
5491,5491,Fort Worth," (32.772779, -97.344319)",0
5492,5492,Fort Worth," (32.77288, -97.374434)",0
5493,5493,Fort Worth," (32.772936, -97.354097)",0
5494,5494,Fort Worth," (32.773117, -97.352242)",0
5495,5495,Fort Worth," (32.773134, -97.348217)",0
5496,5496,Fort Worth," (32.773151, -97.35895)",0
5497,5497,Fort Worth," (32.773287, -97.356613)",0
5498,5498,Fort Worth," (32.773734, -97.369783)",0
5499,5499,Fort Worth," (32.773755, -97.329671)",0
5500,5500,Fort Worth," (32.773963, -97.35993)",0
5501,5501,Fort Worth," (32.774056, -97.355889)",0
5502,5502,Fort Worth," (32.774415, -97.335536)",0
5503,5503,Fort Worth," (32.774455, -97.361293)",0
5504,5504,Fort Worth," (32.774822, -97.353908)",0
5505,5505,Fort Worth," (32.774906, -97.368644)",0
5506,5506,Fort Worth," (32.774933, -97.364954)",0
5507,5507,Fort Worth," (32.775026, -97.34314)",0
5508,5508,Fort Worth," (32.775057, -97.354589)",0
5509,5509,Fort Worth," (32.775108, -97.357327)",0
5510,5510,Fort Worth," (32.775271, -97.361455)",0
5511,5511,Fort Worth," (32.775416, -97.35222)",0
5512,5512,Fort Worth," (32.775448, -97.358876)",0
5513,5513,Fort Worth," (32.775588, -97.364406)",0
5514,5514,Fort Worth," (32.775617, -97.366316)",0
5515,5515,Fort Worth," (32.775958, -97.335636)",0
5516,5516,Fort Worth," (32.776151, -97.35646)",0
5517,5517,Fort Worth," (32.776297, -97.340102)",0
5518,5518,Fort Worth," (32.776458, -97.333848)",0
5519,5519,Fort Worth," (32.776699, -97.362916)",0
5520,5520,Fort Worth," (32.777146, -97.343145)",0
5521,5521,Fort Worth," (32.777241, -97.360134)",0
5522,5522,Fort Worth," (32.777409, -97.345645)",0
5523,5523,Fort Worth," (32.777426, -97.338904)",0
5524,5524,Fort Worth," (32.777522, -97.351645)",0
5525,5525,Fort Worth," (32.777534, -97.353647)",0
5526,5526,Fort Worth," (32.777557, -97.337215)",0
5527,5527,Fort Worth," (32.777641, -97.364587)",0
5528,5528,Fort Worth," (32.777671, -97.359863)",0
5529,5529,Fort Worth," (32.778034, -97.331452)",0
5530,5530,Fort Worth," (32.778206, -97.348122)",0
5531,5531,Fort Worth," (32.778295, -97.363824)",0
5532,5532,Fort Worth," (32.778423, -97.346459)",0
5533,5533,Fort Worth," (32.778498, -97.355142)",0
5534,5534,Fort Worth," (32.778501, -97.366313)",0
5535,5535,Fort Worth," (32.778675, -97.339489)",0
5536,5536,Fort Worth," (32.778908, -97.347344)",0
5537,5537,Fort Worth," (32.779102, -97.359898)",0
5538,5538,Fort Worth," (32.779619, -97.331534)",0
5539,5539,Fort Worth," (32.779671, -97.364733)",0
5540,5540,Fort Worth," (32.779704, -97.359431)",0
5541,5541,Fort Worth," (32.780178, -97.354913)",0
5542,5542,Fort Worth," (32.780493, -97.331274)",0
5543,5543,Fort Worth," (32.780495, -97.37026)",0
5544,5544,Fort Worth," (32.780523, -97.365225)",0
5545,5545,Fort Worth," (32.780531, -97.355603)",0
5546,5546,Fort Worth," (32.780844, -97.352067)",0
5547,5547,Fort Worth," (32.781404, -97.358356)",0
5548,5548,Fort Worth," (32.781491, -97.371558)",0
5549,5549,Fort Worth," (32.781567, -97.357957)",0
5550,5550,Fort Worth," (32.781578, -97.359468)",0
5551,5551,Fort Worth," (32.781621, -97.344225)",0
5552,5552,Fort Worth," (32.781627, -97.347776)",0
5553,5553,Fort Worth," (32.78215, -97.3679)",0
5554,5554,Fort Worth," (32.782429, -97.356694)",0
5555,5555,Fort Worth," (32.782861, -97.370542)",0
5556,5556,Fort Worth," (32.782875, -97.35528)",0
5557,5557,Fort Worth," (32.783013, -97.332873)",0
5558,5558,Fort Worth," (32.783257, -97.356457)",0
5559,5559,Fort Worth," (32.783323, -97.362471)",0
5560,5560,Fort Worth," (32.783958, -97.362385)",0
5561,5561,Fort Worth," (32.784043, -97.34692)",0
5562,5562,Fort Worth," (32.784151, -97.345794)",0
5563,5563,Fort Worth," (32.784165, -97.349097)",0
5564,5564,Fort Worth," (32.784419, -97.353619)",0
5565,5565,Fort Worth," (32.784488, -97.351539)",0
5566,5566,Fort Worth," (32.784576, -97.339711)",0
5567,5567,Fort Worth," (32.784647, -97.356409)",0
5568,5568,Fort Worth," (32.784696, -97.362429)",0
5569,5569,Fort Worth," (32.784728, -97.339003)",0
5570,5570,Fort Worth," (32.784751, -97.350039)",0
5571,5571,Fort Worth," (32.785088, -97.367977)",0
5572,5572,Fort Worth," (32.785421, -97.367152)",0
5573,5573,Fort Worth," (32.785445, -97.356943)",0
5574,5574,Fort Worth," (32.785526, -97.352697)",0
5575,5575,Fort Worth," (32.785944, -97.357716)",0
5576,5576,Fort Worth," (32.78619, -97.352423)",0
5577,5577,Fort Worth," (32.786312, -97.32604)",0
5578,5578,Fort Worth," (32.787018, -97.325196)",0
5579,5579,Fort Worth," (32.787035, -97.346814)",0
5580,5580,Fort Worth," (32.787187, -97.349934)",0
5581,5581,Fort Worth," (32.787391, -97.374672)",0
5582,5582,Fort Worth," (32.787436, -97.37207)",0
5583,5583,Fort Worth," (32.787632, -97.367415)",0
5584,5584,Fort Worth," (32.78786, -97.337052)",0
5585,5585,Fort Worth," (32.788009, -97.372995)",0
5586,5586,Fort Worth," (32.788104, -97.351042)",0
5587,5587,Fort Worth," (32.788207, -97.364453)",0
5588,5588,Fort Worth," (32.788252, -97.370283)",0
